wy,month,load,yield,load_yield_adj,pH_mean,gpp_mean,precip_mean,vb_bare_cover_median,vb_bare_cover_sd,hd_bfi_mean,hd_bfi_sd,cc_cumulative_precip,cc_precip_sd_year,cc_precip_sd_space,cc_temp_mean,cc_temp_sd_year,cc_temp_sd_space,vd_eos_mean,vd_eos_sd,vb_fpar_max,vb_fpar_min,vb_fpar_mean,vb_fpar_sd_year,vb_fpar_sd_space,pd_geo_Al2O3_mean,pd_geo_Al2O3_sd,pd_geo_CaO_mean,pd_geo_CaO_sd,pd_geo_CompressStrength_mean,pd_geo_CompressStrength_sd,pd_geo_Fe2O3_mean,pd_geo_Fe2O3_sd,pd_geo_HydaulicCond_mean,pd_geo_HydaulicCond_sd,pd_geo_K2O_mean,pd_geo_K2O_sd,pd_geo_MgO_mean,pd_geo_MgO_sd,pd_geo_N_mean,pd_geo_N_sd,pd_geo_Na2O_mean,pd_geo_Na2O_sd,pd_geo_P2O5_mean,pd_geo_P2O5_sd,pd_geo_S_mean,pd_geo_S_sd,pd_geo_SiO2_mean,pd_geo_SiO2_sd,va_gpp_sum,va_gpp_sd_year,va_gpp_sd_space,vb_lai_max,vb_lai_min,vb_lai_mean,vb_lai_sd_year,vb_lai_sd_space,vd_los_mean,vd_los_sd,vd_mos_mean,vd_mos_sd,vb_ndvi_max,vb_ndvi_min,vb_ndvi_mean,vb_ndvi_sd_year,vb_ndvi_sd_space,vg_nlcd_1992_water,vg_nlcd_1992_ice_snow,vg_nlcd_1992_res_low,vg_nlcd_1992_res_hi,vg_nlcd_1992_commercial,vg_nlcd_1992_barren,vg_nlcd_1992_mines,vg_nlcd_1992_barren_tran,vg_nlcd_1992_forest_dec,vg_nlcd_1992_forest_evr,vg_nlcd_1992_forest_mix,vg_nlcd_1992_shrub,vg_nlcd_1992_orchards,vg_nlcd_1992_grass,vg_nlcd_1992_pasture,vg_nlcd_1992_row_crop,vg_nlcd_1992_small_grains,vg_nlcd_1992_fallow,vg_nlcd_1992_urban_grass,vg_nlcd_1992_wetland_wood,vg_nlcd_1992_wetland_herb,vg_nlcd_barren,vg_nlcd_crop,vg_nlcd_dev_hi,vg_nlcd_dev_low,vg_nlcd_dev_med,vg_nlcd_dev_open,vg_nlcd_forest_dec,vg_nlcd_forest_evr,vg_nlcd_forest_mix,vg_nlcd_grass,vg_nlcd_ice_snow,vg_nlcd_pasture,vg_nlcd_shrub,vg_nlcd_water,vg_nlcd_wetland_herb,vg_nlcd_wetland_wood,vg_nlcd_shrub_dwr,vg_nlcd_sedge,vg_lncd_lichens,vg_nlcd_moss,va_npp_median,va_npp_sd,pi_soil_thickness,vd_sos_mean,vd_sos_sd,vh_tcw_max,vh_tcw_min,vh_tcw_mean,vh_tcw_sd_year,te_slope_mean,te_slope_sd,te_elev_mean,te_elev_sd,te_elev_min,te_elev_max,te_aspect_mean,te_aspect_sd,vb_tree_cover_median,vb_tree_cover_sd,vb_veg_cover_median,vb_veg_cover_sd,area
1997,4,5441568885000.621,122647530.90242507,44367.537160856344,5.06297619047619,221.74558147916665,2.893466713031133,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,5,2731004472998.187,55417844.35751803,49280.2364411653,5.145806451612903,897.6527826975806,2.6337419507964963,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,6,500215759427.13153,7508220.496483517,66622.41201645692,5.461857142857143,1487.5520833333333,2.2477999925535794,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,7,1414014875653.436,19578894.295443103,72221.38565723506,5.458110599078341,1516.3387096774193,4.93245163079231,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,8,177598059940.29385,2090869.4360720518,84939.81349401378,5.68463133640553,1285.9959677419354,4.555870897572247,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,9,188387764321.40146,2341791.40004137,80446.00570233258,5.906071428571429,699.25,2.7146000050473957,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,10,981784479825.5238,18610337.81747415,52754.79088314446,5.700921658986175,205.4516129032258,6.968258015571102,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,11,3302458683273.9707,62630013.32712184,52729.65001659749,5.229142857142857,25.5,2.6426333082839846,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,12,4312782248518.947,99046570.55046333,43542.97402272624,5.112073732718894,8.5,5.584677331630261,NA,NA,NA,NA,1177.644,7.0063,0,4.5219,10.3699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12096.8731,621.7113,19.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.2401,251.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,1,2237363283747.3437,43638655.17398601,51270.21616103987,5.40557603686636,2.405241935483871,4.513516089064069,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,2,1363311303250.9617,21313379.592,63965.045870185786,5.4133673469387755,7.821428571428571,2.8155714347958565,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,3,5185575011239.132,99693340.67821708,52015.259755180174,5.235529953917051,92.528677960685485,3.5178064160469558,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,4,2540440958191.388,47562989.8722226,53412.13756780749,5.190285714285714,539.500570400625,1.9820666568353773,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,5,1630917304986.5696,25204589.163479045,64707.15687561124,5.339470046082949,1181.6229838709678,2.5756129242081736,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,6,5335304149436.768,97916344.39848797,54488.39192488436,5.25347619047619,1453.2395833333333,10.50430012413611,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,7,1087401376677.6031,18007975.063502014,60384.43372134124,5.355345622119816,1500.1209677419354,3.084967719571244,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,8,315978284287.1009,4112853.7976304153,76827.01594429371,5.64241935483871,1307.508064516129,3.4269354621609374,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,9,455921479595.9734,5860614.973699336,77794.13621983543,5.7550952380952385,699.3333333333334,2.7033666806916394,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,10,260253824002.21722,3874793.5863272725,67165.8549556182,5.94020737327189,205.19354838709677,1.3644838794585197,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,11,1920872148808.617,34620159.511530794,55484.20850484065,5.371047619047619,32.725,6.230366626055911,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,12,605358929698.0956,9099483.696,66526.73381504079,5.548847926267281,2.717741935483871,1.9375806331123797,NA,NA,NA,NA,1326.322,8.4014,0,6.7954,9.6147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13415.2978,616.2683,25.2387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7955.6754,304.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,1,3125088094351.413,49350919.91118368,63323.806323683544,5.291981566820277,1.7540322580645162,6.259451620040402,NA,NA,NA,NA,1257.228,9.564,0,6.4139,10.5466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568.4042,610.5063,27.2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.8054,278.5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,2,1085766494257.8202,16345564.936340181,66425.75515049322,5.249821428571429,6.272321428571429,1.5548571177891322,NA,NA,NA,NA,1257.228,9.564,0,6.4139,10.5466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568.4042,610.5063,27.2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.8054,278.5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,3,4150260931513.352,75536769.48791225,54943.58521881845,5.105053763440861,83.18450432862903,5.055096842765417,NA,NA,NA,NA,1257.228,9.564,0,6.4139,10.5466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568.4042,610.5063,27.2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.8054,278.5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,4,3079601751286.51,52962771.76907403,58146.536678896926,5.124730158730159,374.26256945958335,0.4394000033537547,NA,NA,NA,NA,1257.228,9.564,0,6.4139,10.5466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568.4042,610.5063,27.2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.8054,278.5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,5,2942781032148.2246,47604727.31737589,61816.99167246567,5.292949308755761,1093.657723342742,3.0717741817558903,NA,NA,NA,NA,1257.228,9.564,0,6.4139,10.5466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568.4042,610.5063,27.2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.8054,278.5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,6,432571874320.7509,5987009.526300885,72251.74311490005,5.4855,1465.9895833333333,2.208766709857931,NA,NA,NA,NA,1257.228,9.564,0,6.4139,10.5466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568.4042,610.5063,27.2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.8054,278.5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,7,373926405263.221,4565394.487719389,81904.51148724573,5.634308755760369,1482.6653225806451,3.2243225746337445,NA,NA,NA,NA,1257.228,9.564,0,6.4139,10.5466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568.4042,610.5063,27.2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.8054,278.5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
